"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
FAO. 2017. (GLEAM); IPCC. Chapter 10,,Asia (Sans Japan),Asia (Sans Japan),2 - Public Sector/ Multilateral Agency,,,1.1252119697999998,kg manure CH4/head-yr,1813.3955999999994,t CO2-eq/MMT Manure,,"Dairy Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,Eastern Europe,Eastern Europe,2 - Public Sector/ Multilateral Agency,,,3.5691861681034514,kg manure CH4/head-yr,5752.113083164305,t CO2-eq/MMT Manure,,"Dairy Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,OECD90,OECD90,2 - Public Sector/ Multilateral Agency,,,26.187052624137923,kg manure CH4/head-yr,42203.14685598376,t CO2-eq/MMT Manure,,"Dairy Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,Eastern Europe,Eastern Europe,2 - Public Sector/ Multilateral Agency,,,30.660926344827587,kg manure CH4/head-yr,49413.25760649087,t CO2-eq/MMT Manure,,"non-Dairy Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,OECD90,OECD90,2 - Public Sector/ Multilateral Agency,,,5.505380404965518,kg manure CH4/head-yr,8872.490580121703,t CO2-eq/MMT Manure,,"non-Dairy Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,Asia (Sans Japan),Asia (Sans Japan),2 - Public Sector/ Multilateral Agency,,,5.276917955819998,kg manure CH4/head-yr,87776.52176999995,t CO2-eq/MMT Manure,,"Pig Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,Eastern Europe,Eastern Europe,2 - Public Sector/ Multilateral Agency,,,3.4561435662068987,kg manure CH4/head-yr,57489.6679310345,t CO2-eq/MMT Manure,,"Pig Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,Latin America,Latin America,2 - Public Sector/ Multilateral Agency,,,6.304806824516126,kg manure CH4/head-yr,104874.47751152066,t CO2-eq/MMT Manure,,"Pig Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,Middle East and Africa,Middle East and Africa,2 - Public Sector/ Multilateral Agency,,,6.921302724843746,kg manure CH4/head-yr,115129.30168526774,t CO2-eq/MMT Manure,,"Pig Liquid/Slurry, Pit storage > 1 month",
FAO. 2017. (GLEAM); IPCC. Chapter 10,,OECD90,OECD90,2 - Public Sector/ Multilateral Agency,,,2.688058080465516,kg manure CH4/head-yr,44713.294880541835,t CO2-eq/MMT Manure,,"Pig Liquid/Slurry, Pit storage > 1 month",
Balde et al. (2015),https://doi.org/10.1016/j.agee.2016.06.016,OECD90,Canada,1  - Peer Reviewed,,,146.0,kg manure CH4/head-yr,235294.1176470588,t CO2-eq/MMT Manure,,Dairy slurry,
Balde et al. (2015),https://doi.org/10.1016/j.agee.2016.06.017,OECD90,Canada,1  - Peer Reviewed,,,186.0,kg manure CH4/head-yr,299758.2594681708,t CO2-eq/MMT Manure,,Dairy slurry,
Borhan et al. (2011a),doi:10.3155/1047-3289.61.7.786,OECD90,USA,1  - Peer Reviewed,,,5.183,kg manure CH4/head-yr,8352.941176470587,t CO2-eq/MMT Manure,,Dairy slurry,
Borhan et al. (2011b),doi:10.3390/atmos2030303,OECD90,USA,1  - Peer Reviewed,,,60.59,kg manure CH4/head-yr,97647.05882352941,t CO2-eq/MMT Manure,,Dairy slurry,
Borhan et al. (2011b),doi:10.3390/atmos2030303.,OECD90,USA,1  - Peer Reviewed,,,1.7155,kg manure CH4/head-yr,2764.705882352941,t CO2-eq/MMT Manure,,Dairy slurry,
Sneath et al.  (2006),doi:10.3390/atmos2030303.,OECD90,France,1  - Peer Reviewed,,,237.59731833910033,kg manure CH4/head-yr,382912.6806431915,t CO2-eq/MMT Manure,,Dairy slurry,
Sneath et al.  (2006),doi:10.3390/atmos2030303.,OECD90,France,1  - Peer Reviewed,,,162.16959823144944,kg manure CH4/head-yr,261353.09948662278,t CO2-eq/MMT Manure,,Dairy slurry,
