Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,,,,,,,,,,
2013,,,,,,,,,,
2014,31050391644.798317,,,,,,,,,
2015,31749491014.246628,,,,,,,,,
2016,32448590383.69494,,,,,,,,,
2017,33147689753.14326,,,,,,,,,
2018,33846789122.59157,,,,,,,,,
2019,34545888492.039894,,,,,,,,,
2020,35244987861.4882,,,,,,,,,
2021,35944087230.93652,,,,,,,,,
2022,36643186600.38484,,,,,,,,,
2023,37342285969.83316,,,,,,,,,
2024,38041385339.28147,,,,,,,,,
2025,38740484708.72979,,,,,,,,,
2026,39439584078.1781,,,,,,,,,
2027,40138683447.6264,,,,,,,,,
2028,40837782817.07474,,,,,,,,,
2029,41536882186.52304,,,,,,,,,
2030,42235981555.97136,,,,,,,,,
2031,42935080925.41967,,,,,,,,,
2032,43634180294.86799,,,,,,,,,
2033,44333279664.3163,,,,,,,,,
2034,45032379033.76462,,,,,,,,,
2035,45731478403.21294,,,,,,,,,
2036,46430577772.66125,,,,,,,,,
2037,47129677142.109566,,,,,,,,,
2038,47828776511.55789,,,,,,,,,
2039,48527875881.0062,,,,,,,,,
2040,49226975250.45451,,,,,,,,,
2041,49926074619.90284,,,,,,,,,
2042,50625173989.35114,,,,,,,,,
2043,51324273358.79946,,,,,,,,,
2044,52023372728.24778,,,,,,,,,
2045,52722472097.69608,,,,,,,,,
2046,,,,,,,,,,
2047,,,,,,,,,,
2048,,,,,,,,,,
2049,,,,,,,,,,
2050,,,,,,,,,,
2051,,,,,,,,,,
2052,,,,,,,,,,
2053,,,,,,,,,,
2054,,,,,,,,,,
2055,,,,,,,,,,
2056,,,,,,,,,,
2057,,,,,,,,,,
2058,,,,,,,,,,
2059,,,,,,,,,,
2060,,,,,,,,,,
