Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,,,,,,,,,,
2013,,,,,,,,,,
2014,31166460185.946575,,,,,,,,,
2015,31600692940.99044,,,,,,,,,
2016,32034732798.190216,,,,,,,,,
2017,32469842949.25257,,,,,,,,,
2018,32906022565.103706,,,,,,,,,
2019,33344533455.660564,,,,,,,,,
2020,33782849237.509808,,,,,,,,,
2021,34251259981.249493,,,,,,,,,
2022,34720724161.01727,,,,,,,,,
2023,35189979414.18026,,,,,,,,,
2024,35661548255.14065,,,,,,,,,
2025,36131646083.22133,,,,,,,,,
2026,36604055840.95176,,,,,,,,,
2027,37076255013.92975,,,,,,,,,
2028,37549503753.92464,,,,,,,,,
2029,38023801231.86255,,,,,,,,,
2030,38497887019.61626,,,,,,,,,
2031,39033467929.2649,,,,,,,,,
2032,39570069111.98848,,,,,,,,,
2033,40107689738.71319,,,,,,,,,
2034,40643811993.121826,,,,,,,,,
2035,41180953138.8157,,,,,,,,,
2036,41719112346.72098,,,,,,,,,
2037,42255773458.668144,,,,,,,,,
2038,42793452080.110825,,,,,,,,,
2039,43332147381.9752,,,,,,,,,
2040,43870601699.71341,,,,,,,,,
2041,44506826644.3785,,,,,,,,,
2042,45142767493.07833,,,,,,,,,
2043,45779680252.213135,,,,,,,,,
2044,46416308362.666794,,,,,,,,,
2045,47052651824.43935,,,,,,,,,
2046,,,,,,,,,,
2047,,,,,,,,,,
2048,,,,,,,,,,
2049,,,,,,,,,,
2050,,,,,,,,,,
2051,,,,,,,,,,
2052,,,,,,,,,,
2053,,,,,,,,,,
2054,,,,,,,,,,
2055,,,,,,,,,,
2056,,,,,,,,,,
2057,,,,,,,,,,
2058,,,,,,,,,,
2059,,,,,,,,,,
2060,,,,,,,,,,
