"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Eartheasy.com,http://eartheasy.com/live_lowflow_aerators.htm,OECD90,USA,,5 - Not Verified,2015,,,US$/single fixture,12339544.062633038,US2014$/Million Low Flow Fixtures,,,
Eartheasy.com,http://eartheasy.com/live_lowflow_aerators.htm,OECD90,USA,,5 - Not Verified,2015,,,US$/single fixture,12339544.062633038,US2014$/Million Low Flow Fixtures,,,
Eartheasy.com,http://eartheasy.com/live_lowflow_aerators.htm,OECD90,USA,,5 - Not Verified,2015,,,US$/single fixture,12339544.062633038,US2014$/Million Low Flow Fixtures,,,
Fortisbc.com,https://www.fortisbc.com/Rebates/SavingEnergy/SavingEnergyAtHome/LookWhosSavingAtHome/Pages/Tap-into-savings-with-low-flow-faucets.aspx,OECD90,Canada,,5 - Not Verified,2015,,,CA$/single fixture,12339544.062633038,US2014$/Million Low Flow Fixtures,,,
US DoE,http://energy.gov/energysaver/articles/reduce-hot-water-use-energy-savings,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,US$/single fixture,12339544.062633038,US2014$/Million Low Flow Fixtures,,,
US DoE,http://energy.gov/energysaver/articles/reduce-hot-water-use-energy-savings,OECD90,USA,,2 - Public Sector/ Multilateral Agency,2015,,,US$/single fixture,12339544.062633038,US2014$/Million Low Flow Fixtures,,,
"Gleick, P. H., Wolff, G. H., & Cushing, K. K. (2003). Waste not, want not: The potential for urban water conservation in California. Oakland, CA: Pacific Institute for Studies in Development, Environment, and Security.",https://www.colorado.edu/geography/class_homepages/geog_4501_sum14/Western%20Water/J.June%2017/Gleick_waste_not_want_not_full_report.pdf,OECD90,"CA, USA",,,2003,,,US$/single fixture,12339544.062633038,US2014$/Million Low Flow Fixtures,,average of 24 values,
"Amazon.cn Accessed 15 Feb, 2018",https://www.amazon.cn/s/ref=nb_sb_noss?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&url=search-alias%3Daps&field-keywords=%E8%8A%82%E6%B0%B4%E6%B7%8B%E6%B5%B4&rh=i%3Aaps%2Ck%3A%E8%8A%82%E6%B0%B4%E6%B7%8B%E6%B5%B4,Asia (Sans Japan),China,,3 - For Profit,2018,,,CNY,12339544.062633038,US2014$/Million Low Flow Fixtures,,"search for ""water saving shower"" results with at least 10 reviews that are not apparent ""luxury"" products used",
"Amazon.cn Accessed 15 Feb, 2018",https://www.amazon.cn/s/ref=nb_sb_noss?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&url=search-alias%3Daps&field-keywords=%E8%8A%82%E6%B0%B4%E6%B7%8B%E6%B5%B4&rh=i%3Aaps%2Ck%3A%E8%8A%82%E6%B0%B4%E6%B7%8B%E6%B5%B4,Asia (Sans Japan),China,,3 - For Profit,2018,,,CNY,12339544.062633038,US2014$/Million Low Flow Fixtures,,"search for ""water saving shower"" results with at least 10 reviews that are not apparent ""luxury"" products used",
"Amazon.cn Accessed 15 Feb, 2018",https://www.amazon.cn/s/ref=nb_sb_noss?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&url=search-alias%3Daps&field-keywords=%E8%8A%82%E6%B0%B4%E6%B7%8B%E6%B5%B4&rh=i%3Aaps%2Ck%3A%E8%8A%82%E6%B0%B4%E6%B7%8B%E6%B5%B4,Asia (Sans Japan),China,,3 - For Profit,2018,,,CNY,12339544.062633038,US2014$/Million Low Flow Fixtures,,"search for ""water saving shower"" results with at least 10 reviews that are not apparent ""luxury"" products used",
