"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Project Drawdown based on Calculations on Additional Sheets,,World,,,,2014,,86545.90218826856,liters of water/fixture/year,86.54590218826857,Giga-Liter Water/Million Low Flow Fixtures/year,,,
Project Drawdown based on Calculations on Additional Sheets,,World,,,,2020,,76550.94275958852,liters of water/fixture/year,76.55094275958852,Giga-Liter Water/Million Low Flow Fixtures/year,,,
Project Drawdown based on Calculations on Additional Sheets,,World,,,,2050,,88717.75216958247,liters of water/fixture/year,88.71775216958247,Giga-Liter Water/Million Low Flow Fixtures/year,,,
