"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"The World Bank, 2011",http://cleancookstoves.org/resources_files/household-cookstoves.pdf,World,,,yes,2011,,,USD $2011,,US2014$/Number of ICS,0.11569808637111653,Firewood,
"Care, Denmark, 2009 - 3 stone fire",http://www.care.org/sites/default/files/documents/CC-2009-GHA-Cookstoves_Ghana.pdf,Middle East and Africa,Ghana,,no,2009,,,USD,,US2014$/Number of ICS,0.11569808637111653,Firewood,
"Care, Denmark, 2009 - avg. of metal stove",http://www.care.org/sites/default/files/documents/CC-2009-GHA-Cookstoves_Ghana.pdf,Middle East and Africa,Ghana,,no,2010,,,USD,0.0,US2014$/Number of ICS,0.11569808637111653,Firewood,
"COMPETE, Africa, 2009 - wood stove",http://www.compete-bioafrica.net/improved_land/Annex2-2-2-COMPETE-032448-2ndReport-D2-2-D2-3-Final-Final.pdf,Middle East and Africa,,,yes,2008,,,USD $2008,0.0,US2014$/Number of ICS,0.11569808637111653,Firewood,
USEPA (2011) - wood stove,http://www.ewb-usa.org/files/2015/05/TestResultsCookstovePerformance.pdf,Middle East and Africa,West Africa,,yes,2010,,,USD $2010,0.0,US2014$/Number of ICS,0.11569808637111653,Firewood,
USEPA (2011) - kerosene stove,http://www.ewb-usa.org/files/2015/05/TestResultsCookstovePerformance.pdf,Asia (Sans Japan),India,,yes,2010,,,USD $2010,0.0,US2014$/Number of ICS,0.016679951628185308,Kerosene,
"COMPETE, Africa, 2009 - charcoal",http://www.compete-bioafrica.net/improved_land/Annex2-2-2-COMPETE-032448-2ndReport-D2-2-D2-3-Final-Final.pdf,Middle East and Africa,,,yes,2008,,,USD $2008,0.0,US2014$/Number of ICS,0.2219271503017005,Coal,
"COMPETE, Africa, 2009 - kerosene stove",http://www.compete-bioafrica.net/improved_land/Annex2-2-2-COMPETE-032448-2ndReport-D2-2-D2-3-Final-Final.pdf,Middle East and Africa,,,yes,2008,,,USD $2008,0.0,US2014$/Number of ICS,0.016679951628185308,Kerosene,
