"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Energy and Environmental Economics, Inc. (2014). Capital cost review of power generation technologies. San Francisco.  (pp. 34-39)IPCC, 2012, SRREN (pp. 380-381), highIPCC, 2012, SRREN (pp. 380-381), high",https://www.wecc.biz/Reliability/2014_TEPPC_Generation_CapCost_Report_E3.pdf,World,,,3 - For Profit,2014,,,%,,%,,,
"IPCC, 2012, SRREN (pp. 380-381), low",http://www.ipcc.ch/report/srren/,World,,,1  - Peer Reviewed,2012,,,%,,%,,,
"IPCC, 2012, SRREN (pp. 380-381), high",http://www.ipcc.ch/report/srren/,World,,,1  - Peer Reviewed,2012,,,%,,%,,,
"IEA, 2014, Technology Roadmap: Solar PV",https://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf,World,,,2 - Public Sector/ Multilateral Agency,2014,,,%,,%,,,
"Seel et al., 2013",http://energy.gov/sites/prod/files/2014/01/f6/sunshot_webinar_20130226.pdf,OECD90,,,1  - Peer Reviewed,2013,,,%,,%,,,
"de Moor, Hugo, et al. ""Experience curve approach for more effective policy instruments."" Photovoltaic Energy Conversion, 2003. Proceedings of 3rd World Conference on. Vol. 3. IEEE, 2003",https://www.researchgate.net/profile/Wilfried_Van_Sark/publication/4078553_Experience_curve_approach_for_more_effective_policy_instruments/links/0046352a993fd3b07e000000.pdf,World,,,1  - Peer Reviewed,2003,,,%,,%,,,
Hayward and Graham (2013). - PV Module,http://www.sciencedirect.com/science/article/pii/S0140988313001837,World,,,1  - Peer Reviewed,2013,,,%,,%,,,
"Elshurafa, et al. (2018).Deduced Global Module Learning Rates. Elshurafa, M. A. (2018). Estimating the learning curve of solar PV balance–of–system for over 20 countries: Implications and policy recommendations. Journal of Cleaner Production, 122-134",https://www.sciencedirect.com/science/article/pii/S0959652618316652,World,20 countries,,1  - Peer Reviewed,2001,,,%,,%,,Deduced global learning curve for BOS,
"Samadi (2018). Learning Rates Derived from Learning Curve of Electricity Generation Technologies. Samadi S. (2018). The experience curve theory and its application in the field of electricity generation technologies. Renewable & Sustainable Energy Reviews, 2346-2364.pp. 31-33.",https://epub.wupperinst.org/frontdoor/deliver/index/docId/6806/file/6806_Samadi.pdf,EU,,,1  - Peer Reviewed,2001,,,%,,%,,Derived value of Progress Ratio equivalent to 89% Learning Curve,
"Samadi (2018). Learning Rates Derived from Learning Curve of Electricity Generation Technologies. Samadi S. (2018). The experience curve theory and its application in the field of electricity generation technologies. Renewable & Sustainable Energy Reviews, 2346-2364.pp. 31-33.",https://epub.wupperinst.org/frontdoor/deliver/index/docId/6806/file/6806_Samadi.pdf,EU,Netherland,,1  - Peer Reviewed,2001,,,%,,%,,Derived from literature review of 19 papers,
"Fraunhofer ISE. (2015). BOS Learning Rates.Fraunhofer ISE. (2015). Current and Future Cost of Photovoltaics. Long-term Scenarios for Market Development, System Prices and LCOE of Utility-Scale . Berlin: Fraunhofer ISE.p-34",https://www.ise.fraunhofer.de/content/dam/ise/de/documents/publications/studies/AgoraEnergiewende_Current_and_Future_Cost_of_PV_Feb2015_web.pdf,EU,,,3 - For Profit,2013,,,%,,%,,,
"Haysom et al (2015).Low range of SPV Learning Rates.Haysom JE, Jafarieh O, Anis H, Hinzer K, Wright D. Learning curve analysis of concentrated photovoltaic systems. Prog Photovoltaics Res Appl. 2015;23(11):1678-1686. ",https://onlinelibrary.wiley.com/doi/full/10.1002/pip.2567,World,,,1  - Peer Reviewed,2014,,,%,,%,,Lower Range for PV systems,
"Haysom et al (2015). High Range of SPV Learning Rates.Haysom JE, Jafarieh O, Anis H, Hinzer K, Wright D. Learning curve analysis of concentrated photovoltaic systems. Prog Photovoltaics Res Appl. 2015;23(11):1678-1686. ",https://onlinelibrary.wiley.com/doi/full/10.1002/pip.2567,World,,,1  - Peer Reviewed,2014,,,%,,%,,Higher Range for PV systems,
