"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
IPCC WG3 AR5 (Table A.III.1) Solar PV,https://www.ipcc.ch/pdf/assessment-report/ar5/wg3/ipcc_wg3_ar5_annex-iii.pdf,World,,1  - Peer Reviewed,2014,,25.0,years,41948.62622950819,TWh/TW,,,
"ITRPV, 2016 (p. 40)",http://www.itrpv.net/Reports/Downloads/,World,,2 - Public Sector/ Multilateral Agency,2016,,25.0,years,41948.62622950819,TWh/TW,,,
IEA Roadmap 2014,http://www.iea.org/publications/freepublications/publication/TechnologyRoadmapSolarPhotovoltaicEnergy_2014edition.pdf,World,,2 - Public Sector/ Multilateral Agency,2014,,25.0,years,41948.62622950819,TWh/TW,,,
"Lazard's LCOE Analysis–Version 10.0, 2016, Solar PV rooftop Commercial",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-100/,USA,,3 - For Profit,2016,,20.0,years,33558.90098360655,TWh/TW,,,1.0
"Lazard's LCOE Analysis–Version 10.0, 2016, Solar PV rooftop Residential low end_",https://www.lazard.com/perspective/levelized-cost-of-energy-analysis-100/,USA,,3 - For Profit,2016,,25.0,years,41948.62622950819,TWh/TW,,,1.0
"Ram et al ( 2017). Lifetime Capacity of rooftop residential systems.Ram M., et al (2017). Global Energy System Based on 100% Renewable Energy - Power Sector. Berlin: LUT and Energy Watch Group.",https://www.researchgate.net/publication/320934766_Global_Energy_System_based_on_100_Renewable_Energy_-_Power_Sector,World,,1  - Peer Reviewed,2015,,30.0,years,50338.35147540983,TWh/TW,,PV Rooftop - Residentail,
"Ram et al ( 2017). Lifetime Capacity of rooftop commercial systems.Ram M., et al (2017). Global Energy System Based on 100% Renewable Energy - Power Sector. Berlin: LUT and Energy Watch Group.",https://www.researchgate.net/publication/320934766_Global_Energy_System_based_on_100_Renewable_Energy_-_Power_Sector,World,,1  - Peer Reviewed,2015,,30.0,years,50338.35147540983,TWh/TW,,PV Rooftop - Commercial,
"Ram et al ( 2017). Lifetime Capacity of rooftop industrial systems.Ram M., et al (2017). Global Energy System Based on 100% Renewable Energy - Power Sector. Berlin: LUT and Energy Watch Group.",https://www.researchgate.net/publication/320934766_Global_Energy_System_based_on_100_Renewable_Energy_-_Power_Sector,World,,1  - Peer Reviewed,2015,,30.0,years,50338.35147540983,TWh/TW,,PV Rooftop - Industrial,
"IRENA (2017). Lifetime Capacityof PV systems.IRENA. (2017). Cost Competitiveness Indicators ; Rooftop Solar PV,. Abu Dhabi: IRENA.",https://www.irena.org/publications/2017/Dec/IRENA-cost-and-competitiveness-indicators-Rooftop-solar-PV,World,,2 - Public Sector/ Multilateral Agency,2016,,25.0,years,41948.62622950819,TWh/TW,,,
"IEA-PVPS. (2016). Lifetime Capacity of ""Prosumer"" PV systems.IEA-PVPS. (2016a). Review and Analysis of PV Self-Consumption Policies. Paris: IEA-PVPS.",https://nachhaltigwirtschaften.at/resources/iea_pdf/reports/iea_pvps_task1_review_and_analysis_of_pv_self_consumption_policies_2016.pdf,World,,2 - Public Sector/ Multilateral Agency,2016,,30.0,years,50338.35147540983,TWh/TW,,"Lifetime of investment for ""prosumers"" with 3kWp",
