"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Nair 2012,https://link.springer.com/chapter/10.1007/978-94-007-4676-3_7,World,global,,1  - Peer Reviewed,2012,,,Mha,0.0,% of grazing land,,Refer abstract; estimated area for silvopasture,
den Herder 2017,https://www.researchgate.net/profile/Michael_Herder/publication/315471872_Current_extent_and_stratification_of_agroforestry_in_the_European_Union/links/5912e8c3a6fdcc963e7e8dae/Current-extent-and-stratification-of-agroforestry-in-the-European-Union.pdf,Eastern Europe,Europe,,1  - Peer Reviewed,2017,,,%,0.0,% of grazing land,,Table 2; % silvopasture of actively grazed lands,
den Herder 2017,https://www.researchgate.net/profile/Michael_Herder/publication/315471872_Current_extent_and_stratification_of_agroforestry_in_the_European_Union/links/5912e8c3a6fdcc963e7e8dae/Current-extent-and-stratification-of-agroforestry-in-the-European-Union.pdf,Eastern Europe,Europe,,1  - Peer Reviewed,2017,,,%,0.0,% of grazing land,,Section 3.2 % silvopasture of all grasslands inc. those not grazed,
Nair 2009,http://onlinelibrary.wiley.com/wol1/doi/10.1002/jpln.200800030/abstract,World,global,,1  - Peer Reviewed,2009,,,%,0.0,% of grazing land,,Page 16; silvopasture,
Somarriba 2012,https://link.springer.com/chapter/10.1007%2F978-94-007-4676-3_21,Latin America,Nicaragua,,1  - Peer Reviewed,2012,,,%,0.0,% of grazing land,,silvopasture,
Somarriba 2012,https://link.springer.com/chapter/10.1007%2F978-94-007-4676-3_21,Latin America,Colombia,,1  - Peer Reviewed,2012,,,%,0.0,% of grazing land,,85 Mha silvopastureof 533 Mha pasture,
Somarriba 2012,https://link.springer.com/chapter/10.1007%2F978-94-007-4676-3_21,Latin America,Latin America,,1  - Peer Reviewed,2012,,,%,0.0,% of grazing land,,% of grazing land that is forested or afforested,
Bigelow 2012,https://www.ers.usda.gov/webdocs/publications/84880/eib-178.pdf?v=42972,USA,USA,,1  - Peer Reviewed,2012,,,%,0.0,% of grazing land,,"Page 25, total area grazed forestland over total grazing land",
