"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Torres-Rivera et al  2011 ,http://www.redalyc.org/pdf/939/93920942033.pdf,Latin America,"Veracruz, Mexico",Tropical-Humid,1  - Peer Reviewed,2011,,,t C/ha/yr,,t C/ha/yr,,"Acacia penatula, Erythrina americana, 125 trees/ha, biomass and soil carbon storage)",True
Avila 2001,http://orton.catie.ac.cr/REPDOC/A3315E/A3315E.PDF,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2001,,,t C/ha/yr,,t C/ha/yr,,"Refer table 2; Brachiaria brizantha + Eucalyptus deglupta, above soil and in soil 0-25 cm",
Avila 2001,http://orton.catie.ac.cr/REPDOC/A3315E/A3315E.PDF,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2001,,,t C/ha/yr,,t C/ha/yr,,"Refer table 2; Brachiaria brizantha + Acacia mangium, above soil and in soil 0-25 cm",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing Mora 2001",http://www.fao.org/3/a-i1880e.pdf#page=160,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,," Pennisetum clandestinum + trees. Annual carbon accrual rate taken from Table 19, p. 312. CANNOT FIND MORA 2001 ONLINE.",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing Mora 2001 ",http://www.fao.org/3/a-i1880e.pdf#page=160,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,," Cynodon nlemfuensis + trees. Annual carbon accrual rate taken from Table 19, p. 312. CANNOT FIND MORA 2001 ONLINE.",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing GEF 2007",http://www.fao.org/3/a-i1880e.pdf#page=161,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,,"Natural pasture with high tree density. Annual carbon accrual rate taken from Table 19, p. 312. SOURCE FOUND",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing GEF 2007",http://www.fao.org/3/a-i1880e.pdf#page=162,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,,"Improved pasture with high tree density. Annual carbon accrual rate taken from Table 19, p. 312. SOURCE FOUND",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing Andrade 1999",http://www.fao.org/3/a-i1880e.pdf#page=163,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,,"Brachiaria brizantha + Eucalyptus degulpta. Annual carbon accrual rate taken from Table 19, p. 312. SOURCE FOUND",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing Andrade 1999",http://www.fao.org/3/a-i1880e.pdf#page=164,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,,"Panicum maxmium + Eucalyptus degulpta. Annual carbon accrual rate taken from Table 19, p. 312. SOURCE FOUND",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing Andrade 1999",http://www.fao.org/3/a-i1880e.pdf#page=165,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,,"Brachiaria decumbens + Acacia magnum. Annual carbon accrual rate taken from Table 19, p. 312. SOURCE FOUND",
"Ibrahim et al. 2010 (ed. Abberton 2010), citing Andrade 1999",http://www.fao.org/3/a-i1880e.pdf#page=166,Latin America,Costa Rica,Tropical-Humid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,,"Panicum maximum + Acacia magnum. Annual carbon accrual rate taken from Table 19, p. 312. SOURCE FOUND",
Kumar et al. 1998,http://www.sciencedirect.com/science/article/pii/S0378112798003259,Asia (Sans Japan),"Kerala, India",Tropical-Humid,1  - Peer Reviewed,1998,,,t C/ha/yr,,t C/ha/yr,,"Annual aboveground carbon accrual of 7 year old Acacia auriculiformis silvopasture system in Kerala, India. Numbers adapted from table 1 by multiplying annual biomass accrual rate by 0.5 - a rough estimate of the percent of tree biomass that is C.",
Kumar et al. 1998,http://www.sciencedirect.com/science/article/pii/S0378112798003259,Asia (Sans Japan),"Kerala, India",Tropical-Humid,1  - Peer Reviewed,1998,,,t C/ha/yr,,t C/ha/yr,,"Annual aboveground carbon accrual of 7 year old Ailanthus triphysa silvopasture system in Kerala, India. Numbers adapted from table 1 by multiplying annual biomass accrual rate by 0.5 - a rough estimate of the percent of tree biomass that is C.",
Kumar et al. 1998: ,http://www.sciencedirect.com/science/article/pii/S0378112798003259,Asia (Sans Japan),"Kerala, India",Tropical-Humid,1  - Peer Reviewed,1998,,,t C/ha/yr,,t C/ha/yr,,"Annual aboveground carbon accrual of 7 year old Casuarina equisetifolia silvopasture system in Kerala, India. Numbers adapted from table 1 by multiplying annual biomass accrual rate by 0.5 - a rough estimate of the percent of tree biomass that is C.",
Kumar et al. 1998,http://www.sciencedirect.com/science/article/pii/S0378112798003259,Asia (Sans Japan),"Kerala, India",Tropical-Humid,1  - Peer Reviewed,1998,,,t C/ha/yr,,t C/ha/yr,,"Annual aboveground carbon accrual of 7 year old Leucaena leucocephala silvopasture system in Kerala, India. Numbers adapted from table 1 by multiplying annual biomass accrual rate by 0.5 - a rough estimate of the percent of tree biomass that is C.",
Udawatta and Jose 2011 ,http://link.springer.com/chapter/10.1007/978-94-007-1630-8_2,OECD90,N. America,Temperate/Boreal-Semi-Arid,1  - Peer Reviewed,2011,,,t C/ha/yr,,t C/ha/yr,,Derived estimate of carbon sequestration rate for temperate N. American silvopasture using data from cited sources. Found in table 3. ,
Montagnini and Nair 2004,http://esanalysis.colmex.mx/Sorted%20Papers/2004/2004%20USA%20-CO2%20Social.pdf,USA,United States,Temperate/Boreal-Humid,1  - Peer Reviewed,2004,,,t C/ha/yr,,t C/ha/yr,,Table 3,
Nair et al 2010,http://www.sciencedirect.com/science/article/pii/S0065211310080053,Asia (Sans Japan),India,Tropical-Semi-arid,1  - Peer Reviewed,2010,,,t C/ha/yr,,t C/ha/yr,,Table 2,
