Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,5372.569157045928,,,,,,,,,
2013,5608.536966819848,,,,,,,,,
2014,5843.606163312799,,,,,,,,,
2015,6076.038171358139,,,,,,,,,
2016,6306.47624683193,,,,,,,,,
2017,6534.968187849562,,,,,,,,,
2018,6761.5617925264205,,,,,,,,,
2019,6986.304858977893,,,,,,,,,
2020,7217.918601425668,,,,,,,,,
2021,7430.430569666229,,,,,,,,,
2022,7649.9088101338675,,,,,,,,,
2023,7867.727704837668,,,,,,,,,
2024,8083.9350518930205,,,,,,,,,
2025,8276.94856228002,,,,,,,,,
2026,8511.706295519925,,,,,,,,,
2027,8723.365788322251,,,,,,,,,
2028,8933.604925937678,,,,,,,,,
2029,9142.47150648159,,,,,,,,,
2030,9365.66969579972,,,,,,,,,
2031,9556.278188816426,,,,,,,,,
2032,9761.313886838123,,,,,,,,,
2033,9965.168220249856,,,,,,,,,
2034,10167.88898716701,,,,,,,,,
2035,10375.11185560155,,,,,,,,,
2036,10570.121013979142,,,,,,,,,
2037,10769.72787010489,,,,,,,,,
2038,10968.392352197614,,,,,,,,,
2039,11166.162258372693,,,,,,,,,
2040,11352.68364020493,,,,,,,,,
2041,11559.209535431482,,,,,,,,,
2042,11754.582502545965,,,,,,,,,
2043,11949.252086204357,,,,,,,,,
2044,12143.266084522045,,,,,,,,,
2045,12338.603034552141,,,,,,,,,
2046,12529.518517596855,,,,,,,,,
2047,12721.852548584753,,,,,,,,,
2048,12913.722186693496,,,,,,,,,
2049,13105.175230038472,,,,,,,,,
2050,13297.038375500673,,,,,,,,,
2051,13487.022724898668,,,,,,,,,
2052,13677.512772644664,,,,,,,,,
2053,13867.77741808844,,,,,,,,,
2054,14057.864459345386,,,,,,,,,
2055,14247.821694530887,,,,,,,,,
2056,14437.696921760331,,,,,,,,,
2057,14627.537939149106,,,,,,,,,
2058,14817.392544812597,,,,,,,,,
2059,15007.308536866194,,,,,,,,,
2060,15197.333713425285,,,,,,,,,
