"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
McCarthy et a. 2011,http://www.fao.org/climatechange/29765-08b92911662298c69c61a88337c72a578.pdf,Middle East & Africa,South Africa,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2011,,105.0,USD 2011/ha,110.25,US$2014/ ha,, Refer table 6; (cited in); Rotational grazing,
World Bank 2011,https://openknowledge.worldbank.org/handle/10986/2751,Middle East & Africa,Mali,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2005,,16.53,USD 2005/ha,20.0013,US$2014/ ha,,Calculation used to derive the input value is not clear; Rotational grazing - cost of enclosures,
Chesapeake Bay Federal Assessment Scenario Tool,http://www.bayfast.org/Documentation.aspx,OECD90,United States - Virginia,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2015,,191.26,USD 2014/ha,191.26,US$2014/ ha,,Source not available; Prescribed grazing,
Undersander et al. 1997,http://www.nrcs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb1097378.pdf,OECD90,United States,Temperate/Boreal-Semi-Arid,2 - Public Sector/ Multilateral Agency,1997,,30.0,USD 1997/acre,108.97356955956913,US$2014/ ha,,"Refer page 2 last para; Rotational grazing - setting up whole system using new fencing, fencers, and water systems (low-end of estimated range)",
Undersander et al. 1997,http://www.nrcs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb1097378.pdf,OECD90,United States,Temperate/Boreal-Semi-Arid,2 - Public Sector/ Multilateral Agency,1997,,70.0,USD 1997/acre,254.27166230566127,US$2014/ ha,,"Refer page 2 last para; Rotational grazing - setting up whole system using new fencing, fencers, and water systems (high end of estimated range, includes cost of constructing some livestock lanes)",
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,OECD90,Australia,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2017,,10.0,2017 USD/ha,9.868852185657948,US$2014/ ha,,"""Ecograze"" with rotation and wet season resting",
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Middle East and Africa,South Africa,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,1407.0,2017 USD/ha,1388.5475025220733,US$2014/ ha,,rotation of communal land with fencing installation,
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Eastern Europe,Tajikistan,Temperate/Boreal-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,0.0,2017 USD/ha,0.0,US$2014/ ha,,rotation on communal land,
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Eastern Europe,Turkey,Temperate/Boreal-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,167.0,2017 USD/ha,164.80983150048775,US$2014/ ha,,rotational grazing,
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Eastern Europe,Tajikistan,Temperate/Boreal-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,0.0,2017 USD/ha,0.0,US$2014/ ha,,rotational grazing,
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Middle East and Africa,South Africa,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,104.8244,2017 USD/ha,103.44965090502829,US$2014/ ha,,"rotational grazing with stock watering system, on 500 ha site",
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Eastern Europe,Uzbekistan,Temperate/Boreal-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,2.1165644171779143,2017 USD/ha,2.0888061374552103,US$2014/ ha,,pasture rotation,
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Middle East and Africa,Tunesia,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,80.0,2017 USD/ha,78.95081748526358,US$2014/ ha,,rest,
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Middle East and Africa,Namibia,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,0.3194,2017 USD/ha,0.31521113880991486,US$2014/ ha,,planned grazing for communal herd,
WOCAT SLM database,https://www.wocat.net/en/global-slm-database,Middle East and Africa,Kenya,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2017,,6.0,2017 USD/ha,5.921311311394769,US$2014/ ha,,rotational grazing,
