"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Wang et al. 2014,http://www.sciencedirect.com/science/article/pii/S0959378014000569,Asia (sans Japan),China,,1  - Peer Reviewed,2014,,0.1,% increase,0.1,%,,"Refer L8 on table S2: Reduction of stocking rate - medium grazing intensity. Chinese grasslands are usually overgrazed. This measure considers a stocking rate reduction to a medium intensity. While the grassland condition is improving, the dry matter production of the grasslands would increase by 10%. The grassland utilization rate is reduced to 50% and thus the higher amount of organic material entering the soil will increase the carbon sequestration rate",
Wang et al. 2014,http://www.sciencedirect.com/science/article/pii/S0959378014000569,Asia (sans Japan),China,,1  - Peer Reviewed,2014,,0.03,% increase,0.03,%,,"Refer L9 on table S2: Reduction of stocking rate - light grazing intensity.  This measure considers a light grazing intensity on Chinese grasslands. As a result the grassland utilization rate is reduced to 35% and the dry matter production increases by 3%. Similar to L9, the carbon sequestration rate increases due to a higher organic matter input to the soil",
World Bank 2011,documents.worldbank.org/curated/en/355171…,Middle East & Africa,Mali,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2011,,0.19519999999999998,% increase,0.19519999999999998,%,,Rotational grazing vs. continuous grazing - change in biomass,
World Bank 2011,documents.worldbank.org/curated/en/355171…,Middle East & Africa,Mali,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2011,,0.1198,% increase,0.1198,%,,Refer table 2; Rotational grazing vs. continuous grazing - change in biomass,
World Bank 2011,documents.worldbank.org/curated/en/355171…,Middle East & Africa,Mali,Tropical-Semi-Arid,2 - Public Sector/ Multilateral Agency,2011,,0.0665,% increase,0.0665,%,,Refer table 2; Rotational grazing vs. continuous grazing - change in biomass,
Sá 2016,https://www.researchgate.net/profile/Joao_Carlos_Sa/publication/309526362_Low-Carbon_Agriculture_in_South_America_to_Mitigate_Global_Climate_Change_and_Advance_Food_Security/links/59cecec1aca2721f434f0059/Low-Carbon-Agriculture-in-South-America-to-Mitigate-Global-Climate-Change-and-Advance-Food-Security.pdf,Latin America,South America,,1  - Peer Reviewed,2016,,0.2,% increase,0.2,%,,from 2.5 to 5 AU/ha,
"Badini (2007); mean of six data points for yield increase with 300 kg/ha ungrazable reserve biomass, ""A simulation-based analysis of productivity and soil carbon in response to time-controlled rotational grazing in the West African Sahel region"", Agricultural Systems (94) 87-97",https://www.sciencedirect.com/science/article/pii/S0308521X06001120,Middle East and Africa,Mali,Tropical-Semi-Arid,1  - Peer Reviewed,2007,,0.008013584366062698,% increase,0.008013584366062698,%,,"Table 2, mean of six data points for different stocking rates, assuming 300 kg/ha ungrazable reserve biomass",
"Badini (2007); mean of six data points for yield increase with 100 kg/ha ungrazable reserve biomass, ""A simulation-based analysis of productivity and soil carbon in response to time-controlled rotational grazing in the West African Sahel region"", Agricultural Systems (94) 87-97",https://www.sciencedirect.com/science/article/pii/S0308521X06001120,Middle East and Africa,Mali,Tropical-Semi-Arid,1  - Peer Reviewed,2007,,0.3172844084731341,% increase,0.3172844084731341,%,,"Table 2, mean of six data points for different stocking rates, assuming 100 kg/ha ungrazable reserve biomass",
"Corsi (2001); beef stock rate increase ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2001,,0.5,% increase,0.5,%,,"Beef stock rate increase, page 4",
"Corsi (2001); beef stock rate increase ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2001,,0.27,% increase,0.27,%,,Stocking rate increase beef table 4,
"Corsi (2001); dairy stock rate increase ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2001,,10.0,% increase,10.0,%,,Stocking rate increase dairy Table 5,1.0
"Corsi (2001); dairy yield increase ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2001,,50.384126984126986,% increase,50.384126984126986,%,,Milk yield increase Table 5,
"Corsi (2001); pasture dry matter yield increase ""Impact of grazing management on productivity of tropical grasslands""  XIX International Grassland Congress, Brazil. 2001.",https://pdfs.semanticscholar.org/53c2/83924a21d4dc5c781921ef5ad16ac45d1a8c.pdf,Latin America,Brazil,Tropical-Humid,1  - Peer Reviewed,2001,,2.049586776859504,% increase,2.049586776859504,%,,Dry matter yield increase Table 16,
