"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
McCosker 2000,http://tropicalgrasslands.asn.au/Tropical%20Grasslands%20Journal%20archive/PDFs/Vol_34_2000/Vol_34_03-04_00_pp207_218.pdf,OECD90,Australia,,1  - Peer Reviewed,2000,,,%,0.0,million hectares,,Refer summary section; cell grazing 1990-1999,True
Pereira 2011,PhD Thesis 2011 Lincoln University,Latin America,Brazil,,1  - Peer Reviewed,2011,,,%,,million hectares,,Refer table 7.2; excluded because based on small survey of self-identified sustainable producers,True
Pereira 2011,PhD Thesis 2011 Lincoln University,Latin America,Brazil,,1  - Peer Reviewed,2011,,,%,,million hectares,,Refer table 7.2; excluded because based on small survey of self-identified sustainable producers,True
Dill et al. 2015,https://www.researchgate.net/profile/Joao_Batista_Costa_Jr/publication/277777109_Technologies_that_affect_the_weaning_rate_in_beef_cattle_production_systems/links/557593a508ae7521586ac5d6/Technologies-that-affect-the-weaning-rate-in-beef-cattle-production-systems.pdf,Latin America,Brazil - Rio State,,1  - Peer Reviewed,2015,,,%,,million hectares,,Refer table 2; rotational grazing in Rio State,True
Dill et al. 2015,https://www.researchgate.net/profile/Joao_Batista_Costa_Jr/publication/277777109_Technologies_that_affect_the_weaning_rate_in_beef_cattle_production_systems/links/557593a508ae7521586ac5d6/Technologies-that-affect-the-weaning-rate-in-beef-cattle-production-systems.pdf,Latin America,Brazil - Rio State,,1  - Peer Reviewed,2015,,,%,,million hectares,,Refer table 2; management of stocking rates in Rio State,True
Deaton et al. 2005,https://core.ac.uk/download/pdf/6614692.pdf?repositoryId=153,OECD90,Canada,,1  - Peer Reviewed,2005,,,%,0.0,million hectares,,Refer table 1; grazing management plan,True
Deaton et al. 2005,https://core.ac.uk/download/pdf/6614692.pdf?repositoryId=153,OECD90,Canada,,1  - Peer Reviewed,2005,,,%,,million hectares,,"Refer table 1; excluded because for mixed- crop-livestock systems, not grazing",True
Wei et al. 2009,http://onlinelibrary.wiley.com/doi/10.1002/ldr.922/full,Asia (Sans Japan),China - Alxa,,1  - Peer Reviewed,2009,,,%,0.0,million hectares,,"Refer table III; deferred grazing, Inner Mongolia, applied to all of China",True
Wei et al. 2009,http://onlinelibrary.wiley.com/doi/10.1002/ldr.922/full,Asia (Sans Japan),China - Alxa,,1  - Peer Reviewed,2009,,,%,0.0,million hectares,,"Refer table III; rotational grazing, Inner Mongolia, applied to all of China  ",True
Mekonnen et al. 2010,https://files.zotero.net/1898472159/Mekonnen%20et%20al_2009_Dairy%20technology%20adoption%20in%20smallholder%20farms%20in%20%E2%80%9CDejen%E2%80%9D%20district%2C%20Ethiopia.pdf,Middle East and Africa,Ethiopia - Dejen,,1  - Peer Reviewed,1988,,,%,,million hectares,,"Refer table 2; rotational grazing, excluded because shows <10% only",True
King & Bembridge 1988; ,http://www.tandfonline.com/doi/abs/10.1080/02566702.1988.9648102,Middle East and Africa,South Africa - Eastern Cape,,1  - Peer Reviewed,1988,,,%,,million hectares,,Refer table 4; rotational grazing in Eastern Cape; excluded as extent of grazing land in State unclear,True
Tallant 2006,https://etd.auburn.edu/bitstream/handle/10415/695/TALLANT_MEREDITH_1.pdf?sequence=1&ts=1435339504518,OECD90,United States - Alabama,,1  - Peer Reviewed,2006,,,%,0.0,million hectares,,"Data not found; rotational grazing Alabama USA, applied % to all US Southeast region grazing land",True
Roche et al. 2015,http://rangelands.ucdavis.edu/wp-content/uploads/2016/04/1-s2.0-S1550742415000639-main.pdf,OECD90,United States - California & Wyoming,,1  - Peer Reviewed,2015,,,%,0.0,million hectares,,"Refer abstract; rotational grazing CA and WY USA, applied % to all US Pacific and Mountain grazing land",True
Roche et al. 2015,http://rangelands.ucdavis.edu/wp-content/uploads/2016/04/1-s2.0-S1550742415000639-main.pdf,OECD90,United States - California & Wyoming,,1  - Peer Reviewed,2015,,,%,0.0,million hectares,,"Refer abstract; intensive rotational grazing CA & WY, applied % to all US Pacific and Mountain grazing land",True
Gillespie et al. 2006,http://onlinelibrary.wiley.com/doi/10.1111/j.1574-0862.2007.00179.x/full,OECD90,United States - Louisiana,,1  - Peer Reviewed,2006,,,%,0.0,million hectares,,"rotational grazing Table 2, , applied % to all US Delta region grazing land",True
Gillespie et al. 2006,http://onlinelibrary.wiley.com/doi/10.1111/j.1574-0862.2007.00179.x/full,OECD90,United States - Louisiana,,1  - Peer Reviewed,2006,,,%,0.0,million hectares,,continuous prescribed grazing Table 2,True
Lambert et al. 2014,http://www.jswconline.org/content/69/1/41.short,OECD90,United States - Tennessee,,1  - Peer Reviewed,2014,,,%,0.0,million hectares,,rotational grazing Table 4,True
Ostrom et al. 2000,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?referer=https://scholar.google.com/&httpsredir=1&article=1413&context=sswa_facpubs,OECD90,United States - Wisconsin,,1  - Peer Reviewed,2000,,,%,0.0,million hectares,,"Refer 2nd para of the executive summary; managed intensive rotational grazing, applied % to all US Lake region grazing land",True
Rothwell et al 2005,http://publications.gc.ca/Collection/Statcan/21-021-M/21-021-MIE2005001.pdf,OECD90,Canada,,2 - Public Sector/ Multilateral Agency,2005,,,million hectares,0.0,million hectares,,"rotational grazing, of 26.7 million acres of grazed beed and dairy =10.8Mha; excluded as Canada already covered in row 54 above",True
Project Drawdown 2016 calculated,,Asia (Sans Japan),,,,,,,million hectares,,million hectares,,,
Project Drawdown 2016 calculated,,Eastern Europe,,,,,,,million hectares,,million hectares,,,
Project Drawdown 2016 calculated,,Latin America,,,,,,,million hectares,,million hectares,,,
Project Drawdown 2016 calculated,,Middle East and Africa,,,,,,,million hectares,,million hectares,,,
