"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Monti, Fazio, Venturi, 2009, European Journal of Agronomy, 31, 77-84,Cradle to farm gate life cycles assessment ",https://www.sciencedirect.com/science/article/abs/pii/S116103010900029X,EU,Italy,1  - Peer Reviewed,2009,,11.0,GJ/ha/yr,3.055555558e-06,TWh / ha / year,,"Giant reed, Table 3, energy input",
"Monti, Fazio, Venturi, 2009, European Journal of Agronomy, 31, 77-84,Cradle to farm gate life cycles assessment ",https://www.sciencedirect.com/science/article/abs/pii/S116103010900029X,EU,Italy,1  - Peer Reviewed,2009,,12.0,GJ/ha/yr,3.3333333359999997e-06,TWh / ha / year,,"Miscanthus, Table 3, energy input",
"Monti, Fazio, Venturi, 2009, European Journal of Agronomy, 31, 77-84,Cradle to farm gate life cycles assessment ",https://www.sciencedirect.com/science/article/abs/pii/S116103010900029X,EU,Italy,1  - Peer Reviewed,2009,,10.0,GJ/ha/yr,2.7777777799999998e-06,TWh / ha / year,,"Switchgrass Table 3, energy input",
"Monti, Fazio, Venturi, 2009, European Journal of Agronomy, 31, 77-84,Cradle to farm gate life cycles assessment ",https://www.sciencedirect.com/science/article/abs/pii/S116103010900029X,EU,Italy,1  - Peer Reviewed,2009,,10.0,GJ/ha/yr,2.7777777799999998e-06,TWh / ha / year,,"Cynara, Table 3, energy input",
"Camarago, Ryan, Richard (2013) Bioscience (63) 263-273, alfa-alfa",http://dx.doi.org/10.1525/bio.2013.63.4.6,USA,,1  - Peer Reviewed,2013,,8.717,GJ/ha/yr,2.421388890826e-06,TWh / ha / year,,Data available at http://www.ecologicalmodels.psu.edu/agroecology/feat/Supplemental_materials.zip not. Energyg input for Alfalalfa,
"Camarago, Ryan, Richard (2013) Bioscience (63) 263-274, red clover",http://dx.doi.org/10.1525/bio.2013.63.4.6,USA,,1  - Peer Reviewed,2013,,6.922,GJ/ha/yr,1.9227777793159996e-06,TWh / ha / year,,Data available at http://www.ecologicalmodels.psu.edu/agroecology/feat/Supplemental_materials.zip not. Shift from conventional corn to red clover,
"Camarago, Ryan, Richard (2013) Bioscience (63) 263-275, miscanthus",http://dx.doi.org/10.1525/bio.2013.63.4.6,USA,,1  - Peer Reviewed,2013,,12.683,GJ/ha/yr,3.5230555583739995e-06,TWh / ha / year,,Data available at http://www.ecologicalmodels.psu.edu/agroecology/feat/Supplemental_materials.zip not. Energy input for miscanthus,
"Camarago, Ryan, Richard (2013) Bioscience (63) 263-276, switchgrass",http://dx.doi.org/10.1525/bio.2013.63.4.6,USA,,1  - Peer Reviewed,2013,,10.439,GJ/ha/yr,2.899722224542e-06,TWh / ha / year,,Data available at http://www.ecologicalmodels.psu.edu/agroecology/feat/Supplemental_materials.zip not. Energy input for switchgrass,
"Camarago, Ryan, Richard (2013) Bioscience (63) 263-277, hybrid poplar",http://dx.doi.org/10.1525/bio.2013.63.4.6,USA,,1  - Peer Reviewed,2013,,8.0,GJ/ha/yr,2.222222224e-06,TWh / ha / year,,Data available at http://www.ecologicalmodels.psu.edu/agroecology/feat/Supplemental_materials.zip not. Energy input for hybrid poplar,
"Camarago, Ryan, Richard (2013) Bioscience (63) 263-278, willow",http://dx.doi.org/10.1525/bio.2013.63.4.6,USA,,1  - Peer Reviewed,2013,,8.567,GJ/ha/yr,2.379722224126e-06,TWh / ha / year,,Data available at http://www.ecologicalmodels.psu.edu/agroecology/feat/Supplemental_materials.zip not. Energy input for willow,
