"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Lovett, Sunnenberg, Dokey, 2014, Bioenergy, 99-107, lower range",http://onlinelibrary.wiley.com/doi/10.1111/gcbb.12147/epdf,World,UK,1  - Peer Reviewed,,,0.0078,million hectares,,million hectares,,"Refer para one on page 100; Miscanthus area in Great Britain, low range",
"Lovett, Sunnenberg, Dokey, 2014, Bioenergy, 99-108, higher range",http://onlinelibrary.wiley.com/doi/10.1111/gcbb.12147/epdf,World,UK,1  - Peer Reviewed,,,0.0135,million hectares,,million hectares,,"Refer para one on page 100; Miscanthus area in Great Britain, High range",
"Lovett, Sunnenberg, Dokey, 2014, Bioenergy, 99-109, lower range",http://onlinelibrary.wiley.com/doi/10.1111/gcbb.12147/epdf,World,UK,1  - Peer Reviewed,,,0.0022,million hectares,,million hectares,,"Refer para one on page 100; SRC willow area in Great Britain, low range",
"Lovett, Sunnenberg, Dokey, 2014, Bioenergy, 99-110, upper range",http://onlinelibrary.wiley.com/doi/10.1111/gcbb.12147/epdf,World,UK,1  - Peer Reviewed,,,0.0055,million hectares,,million hectares,,"Refer para one on page 100; SRC willow area in Great Britain, high range",
"Ministry of  Food, Agriculture and Fisheries, Geen Energy,  2010.",http://en.mfvm.dk/fileadmin/user_upload/ENGLISH_FVM.DK/Themes/Bioenergy/Perennial_energy_crops.pdf,World,Denmark,2 - Public Sector/ Multilateral Agency,2010.0,,4000.0,hectares,0.004,million hectares,,Refer para 2nd on last page,
"Alexander, Smith, Hastings, Wang, Sunnenberg, Lovett, Tallis, Cassella, Taylor, Finch, Cisovka, Bioenergy: 142-155",http://onlinelibrary.wiley.com/doi/10.1111/gcbb.12121/epdf,World,UK,1  - Peer Reviewed,,,17000.0,hectares,0.017,million hectares,,Refer page 1; Perennial energy crop area in UK in 2009,
"Toensmeier 2016, Carbon farming Solutions",http://www.chelseagreen.com/the-carbon-farming-solution,World,Sweden,1  - Peer Reviewed,,,16000.0,hectares,0.016,million hectares,,SRC willow area in Sweden in 2013,
"Faber, Pudelko, Borek,Borzelka-Walter, Syp, Krasuska, Mathiou,2012, Journal of Food, Agriculture and Environment, 1178-1182 ",https://www.researchgate.net/publication/233831672_Economic_potential_of_perennial_energy_crops_in_Poland,World,EU,1  - Peer Reviewed,,,85000.0,hectares,0.085,million hectares,,Refer page 1; Perennial energy crop area in Europe in 2012,
Bioenergy Statistical Report (2018) Miscanthus,https://bioenergyeurope.org/statistical-report-2018/,World,EU,2 - Public Sector/ Multilateral Agency,2017.0,,14788.0,hectares,0.014788,million hectares,,Data from Bioenergy Statistic report show decreasing trends,
"Bioenergy Statistical Report (2018) Willow, SRC",https://bioenergyeurope.org/statistical-report-2018/,World,EU,2 - Public Sector/ Multilateral Agency,2017.0,,25880.0,hectares,0.02588,million hectares,,Data from Bioenergy Statistic report show decreasing trends,
Bioenergy Statistical Report (2018) Poplar,https://bioenergyeurope.org/statistical-report-2018/,World,EU,2 - Public Sector/ Multilateral Agency,2017.0,,12675.0,hectares,0.012675,million hectares,,Data from Bioenergy Statistic report show decreasing trends,
"Biopact, 2007",https://global.mongabay.com/news/bioenergy/2007/04/west-africa-launches-african-miscanthus.html,World,Africa,4 - Independently Verified,,,200.0,hectares,0.0002,million hectares,,,
"USDA (2012) National Agriculture Statistics Service, data for 2012","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_US/",World,USA,2 - Public Sector/ Multilateral Agency,,,66216.0,hectares,0.066216,million hectares,,,
