"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
JRC ETRI (2014) HydroPower less than 10 MW (Table 13),http://publications.jrc.ec.europa.eu/repository/handle/JRC92496,EU,,2 - Public Sector/ Multilateral Agency,2014,,5.0,€2013/MWh,0.006775166400000001,US$2014/kWh,,"Conversion rate used €/$ - 1,328464",True
JRC ETRI (2014) HydroPower Run of River (Table 14),http://publications.jrc.ec.europa.eu/repository/handle/JRC92496,EU,,2 - Public Sector/ Multilateral Agency,2014,,5.0,€2013/MWh,0.006775166400000001,US$2014/kWh,,"Conversion rate used €/$ - 1,328464",True
EIA (n.d.).Variable O&M cost estimates of hydro plants. EIA (n.d.). Updated estimates of power plant capital and operating costs. Table 1. Retrieved from: www.eia.gov/outlooks/capitalcost/xls/table1.xls,www.eia.gov/outlooks/capitalcost/xls/table1.xls,USA,,2 - Public Sector/ Multilateral Agency,2012,,0.0,US$2012/MWh,0.0,US$2014/kWh,,,True
"NREL (2018). Variable Operation and Maintenance cost for small hydro projects. NREL. (2018, August). NREL 2018 : Annual Technology Baseline. Retrieved from NREL: https://atb.nrel.gov/electricity/2017/index.html?t=hp",https://atb.nrel.gov/electricity/2017/index.html?t=hp,USA,,2 - Public Sector/ Multilateral Agency,2016,,0.0,US$2016/MWh,0.0,US$2014/kWh,,,
Ram et al. (2019). EWG/LUT - 100RE all sectors global report,http://energywatchgroup.org/wp-content/uploads/EWG_LUT_100RE_All_Sectors_Global_Report_2019.pdf,World,,2 - Public Sector/ Multilateral Agency,2019,,0.005,€2015/kWh,0.0055420421124499995,US$2014/kWh,,Run of River. Conversion rate used €/$ - 1.109729,
