"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Davis, M., Alexander, M., & Duvall, M. (2013). Total cost of ownership model for current plug-in electric vehicles. Electric Power Research Institute.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002001728,OECD90,"USA - CA, USA/Chevy Cruze",3 - For Profit,2012,,5317.0,$2012 over lifetime,17612474.20264903,US2014$/Billion PKM,,"Appendix B: $5317 for lifetime maintenance over 150,000 miles",False
"Davis, M., Alexander, M., & Duvall, M. (2013). Total cost of ownership model for current plug-in electric vehicles. Electric Power Research Institute.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002001728,OECD90,USA - Generic conventional,3 - For Profit,2014,,3909.0,$2013 over lifetime,12822784.01597334,US2014$/Billion PKM,,,False
UNEP (2009) Hybrid Electric Vehicles: An overview of current technology and its application in developing and transitional countries,https://www.fiafoundation.org/transport/gfei/autotool/approaches/technology/Hybrid%20Electric%20Vehicles%20final%20cs2.pdf,World,Developing Countries ,2 - Public Sector/ Multilateral Agency,2009,,4500.0,$2009 over lifetime,15919216.308034258,US2014$/Billion PKM,,,False
"Hagman, J., Ritzén, S., Stier, J. J., & Susilo, Y. (2016). Total cost of ownership and its potential implications for battery electric vehicle diffusion. Research in Transportation Business & Management, 18, 11-17.",http://www.sciencedirect.com/science/article/pii/S2210539516000043,OECD90,Sweden,1  - Peer Reviewed,2016,,0.008311111111111111,$2015 EUR/vkm,6286875.2057892475,US2014$/Billion PKM,,This is the lower Maintenance cost from the study - 0 cost excluded,False
"Hagman, J., Ritzén, S., Stier, J. J., & Susilo, Y. (2016). Total cost of ownership and its potential implications for battery electric vehicle diffusion. Research in Transportation Business & Management, 18, 11-17.",http://www.sciencedirect.com/science/article/pii/S2210539516000043,OECD90,Sweden,1  - Peer Reviewed,2016,,0.022866666666666667,$2015 EUR/vkm,17297311.729297154,US2014$/Billion PKM,,This is the higher  Maintenance cost from the study,False
"American Automobile Association, Your Driving Costs (2014) Flyer",http://exchange.aaa.com/wp-content/uploads/2014/05/Your-Driving-Costs-2014.pdf,OECD90,USA,3 - For Profit,2014,,6.196666666666666,2013 US cents/veh-mile,26803120.305322044,US2014$/Billion PKM,,,True
"American Automobile Association, Your Driving Costs (2016) Flyer",http://exchange.aaa.com/wp-content/uploads/2016/04/2016-YDC-Brochure.pdf,OECD90,USA,3 - For Profit,2015,,6.566666666666666,2016 US cents per veh- mile,27466960.79778293,US2014$/Billion PKM,,,False
US Dept of Transportation,http://www.rita.dot.gov/bts/sites/rita.dot.gov.bts/files/publications/national_transportation_statistics/html/table_03_17.html,OECD90,USA,2 - Public Sector/ Multilateral Agency,2014,,6.3,2014 US cents / veh-mile,26715763.997647196,US2014$/Billion PKM,,,False
"American Automobile Association, Your Driving Costs (2019) Flyer",https://www.aaa.com/AAA/common/AAR/files/AAA-Your-Driving-Costs.pdf,OECD90,USA,3 - For Profit,2019,,8.94,2019 US cents/veh-mile,35741276.020497575,US2014$/Billion PKM,,Weighted average of all vehicles,
"American Automobile Association, Your Driving Costs (2019) Flyer",https://www.aaa.com/AAA/common/AAR/files/AAA-Your-Driving-Costs.pdf,OECD90,USA,3 - For Profit,2019,,9.18,2019 US cents/veh-mile,36700773.36332972,US2014$/Billion PKM,,"Medium sedan, largest selling type of car",
Bureau of Transportation Statistics,https://www.bts.gov/content/average-cost-owning-and-operating-automobilea-assuming-15000-vehicle-miles-year,OECD90,USA,2 - Public Sector/ Multilateral Agency,2019,,8.9,2019 US cents/veh-mile,35581359.79669222,US2014$/Billion PKM,,Average,
"De Clerck, Q., van Lier, T., Messagie, M., Macharis, C., Van Mierlo, J., & Vanhaverbeke, L. (2018). Total Cost for Society: A persona-based analysis of electric and conventional vehicles. Transportation Research Part D: Transport and Environment, 64, 90–110. https://doi.org/10.1016/j.trd.2018.02.017",https://www.sciencedirect.com/science/article/pii/S136192091630918X?via%3Dihub,EU,Europe,2 - Public Sector/ Multilateral Agency,2018,,0.053,2018 NZD per km,23529157.682322375,,,,
"Hasan, M. A., Frame, D. J., Chapman, R., & Archie, K. M. (2021). Costs and emissions: Comparing electric and petrol-powered cars in New Zealand. Transportation Research Part D: Transport and Environment, 90, 102671. https://doi.org/10.1016/j.trd.2020.102671",https://www.sciencedirect.com/science/article/pii/S1361920920308567?via%3Dihub,OECD90,New Zealand,2 - Public Sector/ Multilateral Agency,2020,,0.106,2018 NZD per km,47058315.36464475,,,,
"Hasan, M. A., Frame, D. J., Chapman, R., & Archie, K. M. (2021). Costs and emissions: Comparing electric and petrol-powered cars in New Zealand. Transportation Research Part D: Transport and Environment, 90, 102671. https://doi.org/10.1016/j.trd.2020.102671",https://www.sciencedirect.com/science/article/pii/S1361920920308567?via%3Dihub,OECD90,New Zealand,2 - Public Sector/ Multilateral Agency,2020,,0.04,2018 NZD per km,17757854.854582928,,,,
"Hasan, M. A., Frame, D. J., Chapman, R., & Archie, K. M. (2021). Costs and emissions: Comparing electric and petrol-powered cars in New Zealand. Transportation Research Part D: Transport and Environment, 90, 102671. https://doi.org/10.1016/j.trd.2020.102671",https://www.sciencedirect.com/science/article/pii/S1361920920308567?via%3Dihub,OECD90,New Zealand,2 - Public Sector/ Multilateral Agency,2020,,0.08,2018 NZD per km,35515709.709165856,US2014$/Billion PKM,,,False
"Harto et al., 2020 Electric vehicle owners spending half as much on maintenance compared to gas-powered vehicle owners, finds new CR analysis",https://advocacy.consumerreports.org/press_release/electric-vehicle-owners-spending-half-as-much-on-maintenance-compared-to-gas-powered-vehicle-owners-finds-new-cr-analysis/,World,Word,2 - Public Sector/ Multilateral Agency,2018,,6.0,2018 cents´per mile,23987433.57080374,US2014$/Billion PKM,,,False
"Harto, C. (2020). Electric Vehicle Ownership Cost: Today’s Electric Vehicles Offer Big Savings for Consumers. ",https://advocacy.consumerreports.org/wp-content/uploads/2020/10/EV-Ownership-Cost-Final-Report-1.pdf,World,World,2 - Public Sector/ Multilateral Agency,2020,,6.1,2020 cents per mile,23022203.610035967,,,,
"Hao, X., Lin, Z., Wang, H., Ou, S., Ouyang, M., 2020. Range cost-effectiveness of plug-in electric vehicle for heterogeneous consumers: An expanded total ownership cost approach. Appl. Energy 275, 115394. ",https://doi.org/10.1016/j.apenergy.2020.115394,China,China,1  - Peer Reviewed,2020,,13.0,2020CNY centsper kilometer,11443535.00132256,,,,
"Burnham, A., Gohlke, D., Rush, L., Stephens, T., Zhou, Y., Delucchi, M.A., Birky, A., Hunter, C., Lin, Z., Ou, S., Xie, F., Proctor, C., Wiryadinata, S., Liu, N., Boloor, M., 2021. Comprehensive Total Cost of Ownership Quantification for Vehicles with Different Size Classes and Powertrains",https://doi.org/10.2172/1780970,USA,USA,2 - Public Sector/ Multilateral Agency,2020,,10.0,2020 cents per mile,37741317.393501595,,,,
