"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"IEA ETP (2017) - IEA (2017) Energy Technology Perspectives - Catalysing Energy Technology Transformations. OECD/IEA, Paris. www.iea.org/etp2017", www.iea.org/etp2017,World,,2 - Public Sector/ Multilateral Agency,2017,,0.15210039828661606,percent,,,,Energy consumed for Space Heating in Services Buildings relative to all space heating energy in Services buildings,
